RA_ICRS,DE_ICRS,ra_error,dec_error,Plx,parallax_error,pmRA,pmra_error,pmDE,pmdec_error,Gmag,BP_RP,r_est,r_lo,r_hi
124.85798916631228,-38.26457927067054,0.2642445866554973,0.3119898672221271,0.5557910330638044,0.3892719776406465,-4.911609128063795,0.5948533449892572,13.884502306557973,0.5493604326816834,19.53075,2.2318554,2176.52079432113,1179.7755835231098,4460.66005953478
124.87175443833996,-38.279966873085215,1.1935792239304728,1.3324562959272082,0.730932541691909,1.700383160830644,0.05581051502766909,2.3834006879608998,5.302692367309127,3.419470102786032,20.837849,,2619.65145605894,1133.3486305203,5080.6805028362705
124.85394323150177,-38.31795210344082,0.8601057407554932,1.0185914422376403,-1.072845568694898,1.3244273255778285,-2.901442112034669,1.9824453730090252,3.5821664194935674,2.019102507014404,20.749567000000003,1.4753132,3041.2170177382204,1502.52970410568,5564.660666913111
124.94438595079123,-38.23783429625011,0.2061381460650873,0.26684015973563,0.4961305823422095,0.3127822327210802,0.6917905042248979,0.4609668724400489,-0.8154976700409899,0.4827232499356616,19.256678,1.8785782,2215.28448717827,1290.80733831851,4335.32521150723
124.90539414702093,-38.32405354817275,0.06905054064635556,0.08623731764187875,0.20862317272936945,0.09932248340739808,-2.794236135671559,0.14972578373145928,3.6609647406495305,0.17267428790426265,17.536253,1.4716854,3747.7157315401396,2751.38498223177,5452.26016081017
124.92487356322388,-38.251596436001336,0.4486035711085979,0.5529365758769175,-0.6769053687358225,0.6679350151216725,-3.1911061765698068,1.0216126857998282,1.1925083026998116,0.944732109081758,20.28057,2.2939606,3479.78426411272,1930.5046365525197,5986.60241733016
124.91106131607849,-38.292736101082674,0.2177769444258208,0.28608480219393,-0.6879375508111262,0.3236215433434065,-3.1037985554649383,0.4858117040072247,2.7279370681562067,0.49807258596531606,19.42091,1.9260921000000002,4923.35616423253,3167.8864373855104,7567.650870914691
124.90464960891606,-38.330237233341094,0.6465963113252153,0.7032764882771158,-0.7347617573584964,0.9151220287430608,-1.4764247831876218,1.4322827642581502,2.707874609628809,1.3415947313404375,20.605465,2.1771697999999997,3198.3859215710804,1665.5363480793399,5710.08273999943
124.88303140707191,-38.330349972835506,0.5319042794386015,0.6679637359810671,1.7697353820811548,0.7664028081893685,1.944538502443576,1.1562148842568962,4.9904341102897405,1.2162741552692191,20.496834,1.7546883000000002,919.404362137315,449.602854291197,3528.5332436687604
124.88790705329649,-38.254910966727984,0.4851136923507084,0.6023725813410988,0.4428893152960613,0.7560875841459112,-3.0037741714726547,1.0465701714266338,2.6362037511451426,0.9163748538019684,20.300978,1.6543465,2601.95990071912,1233.45599096723,5036.891714410071
124.89498782256537,-38.256202887546365,0.17317176219450936,0.21148209474851964,0.5105780515285788,0.25934071808300113,-2.050593940332346,0.3862988698332313,3.203814337043947,0.3650012517846584,19.11567,1.6060428999999998,2092.53061029422,1295.0690062449,3993.7261015216
124.91268343915189,-38.21162609327092,0.2794658919892725,0.3581289838675358,0.14972869440960002,0.4307940154624355,-3.378024892996285,0.6057294367876559,5.001377228780848,0.6068488730394386,19.696758,,3030.5425623868896,1673.5371991408301,5437.34575689679
124.858113782452,-38.30382986520202,0.6996566885339527,0.9400213399289524,0.8589460428624321,1.057520354425349,-6.569319068966488,1.6170436472363925,7.891406208534763,1.8219541277206368,20.702548999999998,1.5556431,2456.4462393652498,1054.53606289899,4891.3266772977395
124.97782822171473,-38.270593948357785,0.10344815695019416,0.14997028291013592,0.4632601183954897,0.15079104859429687,-7.271974792700759,0.22740743508808384,6.8798628957915735,0.2645878050523321,17.989017,1.5199394,2116.91928135618,1534.48913419014,3260.39330581802
124.8824136748667,-38.257062288476156,0.4358445819306772,0.5383527050208201,0.3015627684766691,0.6662989183754765,-2.333624377895816,0.9926494508277232,3.959623942676387,0.88253804234541,20.226107,1.6317596,2722.78648361585,1351.56162802856,5148.40859830741
124.90300951874704,-38.197805662897096,0.342389766704932,0.4396465597048175,0.12033813484835601,0.5184378824873797,-4.070799425601477,0.7487999873871881,3.1776921815540318,0.7185037295086637,20.094717000000003,1.8588276000000001,2981.4108376717604,1587.06974134741,5428.41945876081
124.94544530761101,-38.250649717539865,0.7224525951539352,0.8184807016600731,3.6310973609176487,1.0629821527861096,-5.8264178601943435,1.5182046728763126,6.144002116048492,1.4865463597603503,20.68873,,333.219769097849,185.629706686026,2250.39010936552
124.91702555503456,-38.22607835511715,0.6317241043053581,0.8865243665659958,0.40940704030871583,1.0179307883203776,-0.6216328828718222,1.314636644691636,1.7237848544676997,1.6853772365117117,20.74116,0.35972214,2643.10091127132,1206.4661991603698,5109.863709817129
124.89456663914345,-38.20426664023588,0.249547885501458,0.35419910974333674,1.7056455854753625,0.3933662662878568,-13.570445025978547,0.5506069057736999,13.211040881038796,0.5794406345230614,19.701931,,630.714211929002,468.643611881034,963.188039236634
124.91811352160707,-38.25285637465935,0.4624251784385357,0.5725992435473061,0.06797398158297177,0.6990327883500582,-3.68196445232023,1.0468022814478832,5.743573399896006,0.9632736261868972,20.373007,1.7178593,2907.9785272236304,1479.05186137397,5355.73333517443
124.88466795442959,-38.25282870483271,0.5185759018271479,0.5959380509331548,0.5389620012266297,0.7568269489147581,-3.8419955126303753,1.1556228270321809,4.672707377934902,1.0318922654515796,20.437649,1.3234920000000001,2522.04254721333,1175.92307846635,4950.79212558001
124.86306262769584,-38.271234045915016,0.06958548677069007,0.07817331012618367,0.06468363172045097,0.09729634461699556,-2.9466490699730032,0.1562937473337059,3.177807512713881,0.1422554580368722,17.5364,1.381876,5271.76749406075,3811.6485120804296,7549.29567299835
124.85023073188158,-38.33709139331129,0.6071963153117359,0.7840503284908537,-1.6766361510083712,0.911939342046016,-3.6904714782227113,1.3651930312952594,2.8072303755383325,1.4292047212323085,20.614258,1.8874168000000002,3572.6576340272704,1968.79436947302,6129.51881938866
124.91540558644785,-38.228585761715934,0.6161984138857032,0.8241453037406219,0.378328124815688,0.9739757309560956,-2.9339554444525637,1.283908562593676,2.3526366819301154,1.4861425064641232,20.671501,0.9357014000000001,2656.5951303339,1224.58944094159,5120.47382429376
124.96370581792593,-38.270145368643455,0.20541108438628625,0.2625153662541052,0.1032910519940022,0.3063719732348645,-2.1115686893978687,0.4600495036012912,2.9088852211599785,0.4768941708208926,19.173687,1.7868786,3366.2158215475297,2009.78606804828,5728.03804111219
124.89697171732449,-38.2040628237947,0.4363584246810302,0.5950474671607641,0.09126379553070388,0.6814624554543709,-2.1493137447297066,0.9046286667375631,4.3757218557242075,0.9401359261544704,20.270878,1.6976166000000001,2896.57892484899,1476.4346945586099,5337.35287968466
124.90515115759683,-38.3322537856509,0.543541667648329,0.7004218980790357,-0.4617016358204911,0.7962426460243244,-4.5801500125641885,1.2023991893630164,4.087440256370947,1.3271336664911486,20.569511,1.6531162,3184.6225621396,1669.5596482947303,5685.012457644771
124.86718417837649,-38.254839409093044,0.6841569744992663,0.9099685721351016,1.57640216111893,1.0642162376159483,-3.710605113078874,1.5690743733595396,-12.096707412875054,1.6709559470837427,20.658478,1.7378216,2035.74577113371,733.805318323207,4470.58566466664
124.929004037901,-38.31924317352177,0.22904076155834205,0.8852562508204908,-0.8164910351887648,0.4147292294979382,-3.0888648972616637,0.4594134588616226,5.748204760327384,1.5898316009320728,18.996992000000002,,4453.58868759702,2759.4688508855997,7054.66105734761
124.94519457587269,-38.230530908628225,1.5810081150943607,2.243104823650164,-0.9528301394384296,2.6574578000300626,-6.3103038157513085,3.5239726268326077,-3.4034338066750687,2.269645855240144,20.93807,1.001257,2756.41759578414,1231.69057968959,5259.18024712289
124.90001435451693,-38.28501695195051,0.8644205080434866,0.8959902281519879,3.6983610458442695,1.175444426005118,-5.464774806405232,1.9631515291679758,3.9402130455517024,1.618596430023589,20.785873000000002,,345.304875072049,190.59588893524503,2915.62203680151
124.93965193276009,-38.237476937541025,0.2222867649008092,0.29852412363695224,0.546303790804847,0.3549461106615224,-2.7631519033012566,0.5023451825230963,1.018885663119221,0.4832603698534068,19.439344000000002,1.7562084,2137.36915500923,1196.77204798851,4343.04069367767
124.90679052848198,-38.27016878310379,0.3636662943618416,0.4899524287265916,0.08211838196319549,0.5531318940836926,-1.784965872708374,0.8099909198630163,3.1544107672947126,0.8292399141739363,20.181822,1.8273258000000001,3003.10942510678,1598.68365196517,5427.08746818169
124.92684083454887,-38.317995334094746,0.3205269173958599,0.3994764776794916,0.2908701518952858,0.4631344178531866,-2.917083105266204,0.699310907096386,2.7151570656941253,0.8103196791150027,19.912326999999998,1.7366867,2773.7861842779903,1479.57825264316,5160.5239251389
124.8849351945337,-38.27188443027949,0.2285703558568846,0.27700575465475724,-0.3582427255222477,0.3368196052600519,-2.495224748848234,0.5046221409396241,1.7569970970634108,0.4870675136320425,19.109072,1.7170581999999999,4252.95138061734,2635.82032597768,6791.537445498499
124.90554379812656,-38.25759577637734,0.1582923631737868,0.20731902705977,-0.17683893834415526,0.2346552071442132,-3.0089443269057927,0.35654788850943714,3.6166748502439248,0.3679550609078701,18.957855,1.6130562,4605.491320991629,2989.7279327096503,7122.270550965741
124.9134949404375,-38.243919289712366,0.5027969702635956,0.6764682311645922,0.5595390030251391,0.7702061170112294,-1.0666506434044614,1.1325734913126428,2.870772314870804,1.2382404973123362,20.493837,1.5993347,2504.7876666413,1160.89143287846,4929.9751362684
124.90826227259842,-38.24016492869078,0.6876731228076404,0.8773089183246601,0.05312444044220278,1.0396136190593652,-1.0244840820715202,1.5031499310312455,6.513644738146059,2.143802770944055,20.64519,1.1252841999999998,2797.44668067271,1328.04662980803,5276.921471381429
124.96660737871004,-38.2384079455701,0.7777161427706674,1.170371923632663,-0.9740898741279344,1.421935907512852,-3.690412902370437,1.7165567780862072,2.3689531099170007,2.482160097644921,20.765009,1.407507,2952.27351496581,1434.4629836567099,5447.296835785561
124.857253455348,-38.245641776411745,0.635659064736509,0.8071766277092041,0.7566052624464298,0.9642412472852188,-2.3631533462381293,1.3327857610452056,4.364209866717871,1.3652820581115357,20.690306,1.6531639,2462.35724348276,1068.86268556304,4927.71842516998
124.95149527303698,-38.24994618475081,0.4563322468488929,0.6312912289197579,0.8271562243266609,0.7069219457361425,-2.84705481248412,1.0409346377744697,2.948969962548206,1.3741649642488036,20.314749,1.6582661,2182.53138541821,970.659383222705,4601.8436097754
124.82533094106786,-38.29558470429848,0.05002572267226788,0.05799256581403316,0.3234019498866069,0.07536231509529062,-3.674385663248549,0.10710753115009064,1.849667546590792,0.10189235936283317,16.854779999999998,1.4354687,2825.37884638225,2294.46988502738,3638.28393059428
124.81016660986087,-38.29822826755557,0.05887455777522645,0.06742441140082686,0.07473918355162545,0.08255032711702788,-1.592993147499085,0.1331306459014649,3.1134418734015985,0.12435230665726416,17.037268,2.4042177000000002,5504.192502100141,4049.0985093059203,7765.68392773545
124.83102671358594,-38.29883532932571,0.05587720144836244,0.06147864894783575,0.25618504862160696,0.07841656903237174,-2.790786835246458,0.12513656303575754,2.2478310169103928,0.10913096357115024,16.977135,1.5161686,3381.19900878123,2637.23480115762,4589.55962293677
124.96763223128721,-38.29589735402608,0.25747823509824463,0.3269782420633809,0.4097548655585385,0.3864738733564383,-2.163209816608423,0.5484470865600122,2.189990816623938,0.5726900967442059,19.330723000000003,1.999157,2522.44314853759,1378.94834830055,4842.55455604069
124.98458105466428,-38.241863051971826,0.06943300059344222,0.08575958095081146,0.4714475097906177,0.1010886673204016,-4.448208760957977,0.15410085978810695,-6.694050932206652,0.1525409394921496,17.582620000000002,1.4848137,2038.0231336870897,1654.2716685969199,2634.63952266788
124.91901168083393,-38.232531924028585,0.22392121006019006,0.2797017996195286,0.7435258384020935,0.34322558010319104,-1.4194226308872786,0.4738653054726743,0.4832165578336344,0.4853293637955658,19.470123,2.2457752,1608.69263900246,948.522749519585,3519.1126781573603
124.91528477228093,-38.29819406264532,0.2408186657568401,0.3142574307246685,0.22613345596855666,0.39384999801551296,-1.0213904913227287,0.5533689686111937,4.297270102674297,0.5403822691272148,19.489065,1.9803276,2934.0847857325703,1637.7051650100198,5296.62323052779
124.9697400865928,-38.29682485569605,0.2924505763245779,0.3783854347475895,0.8423145968222231,0.4447378329816501,-1.9362959516789608,0.6206139601782971,3.1939424544506383,0.6551620805740209,19.79721,1.8616581,1616.3873731415601,862.943063453784,3842.72458515486
124.95532516709848,-38.30878341780107,0.3150910115322041,0.3758342248783534,0.05477074456663824,0.4614038872845256,-2.577446250457521,0.7063629648341089,2.8831723475128648,0.6775009515273246,19.862026,2.4920044,3144.4303093933004,1730.62407587313,5595.250067525079
124.93873663453616,-38.206993820568634,0.19654477103460447,0.2660769818473667,0.1596441610370571,0.3092692567012044,-1.5031011682283852,0.4329413010457586,2.547758754338289,0.4584105178498568,19.220266,1.790762,3203.7283955339503,1886.9785102365197,5568.2312233306
124.9648920861964,-38.297966104650726,0.13975388935683256,0.17962055645536987,0.2792817265773427,0.20658866274022333,-2.4204969754321586,0.3081216104836306,2.374377369428992,0.3326460607177249,18.73904,1.5777435,2971.26578489349,1901.39578677906,5043.70458724159
124.94458163967596,-38.29758794258131,0.210752236048583,0.2629307254012879,0.6321208554012829,0.307729026065269,-23.862078839748946,0.4610845068661397,39.45416322005984,0.4777736611647702,19.346655,2.1784286,1816.34398008441,1084.07476636138,3764.9804194319
124.91283730336016,-38.23276451898445,0.16725399508085706,0.22464008645807612,0.5611894886253754,0.2524643803860557,-2.337253985292638,0.3636428930441191,3.640958163162973,0.3861319161684724,19.084688,1.7316914,1918.94182588925,1213.50171283413,3658.0156463974395
124.97076564790414,-38.24772810191952,0.4599740294123839,0.6088469214788265,0.4590493356018816,0.7220990445789328,-2.960373963538388,1.019919607313121,4.3837792066627035,1.1063355713100191,20.437466,1.36693,2567.88093088395,1225.8674199439,4978.56216936014
124.92469150850735,-38.23221273123829,0.23947227741780103,0.3114150535129151,0.8804984493771132,0.3666132889849429,-3.3715645491574704,0.5200412105733099,3.4395545614426286,0.5430872066145732,19.472595000000002,1.7893772000000001,1369.75735327039,811.7695764821409,3179.77948538602
124.90656499493043,-38.29945996023991,0.11914728075835007,0.15425924349907566,0.1459377807745381,0.1861182026631565,-3.1302819358720013,0.2686748058859557,3.5348882104724386,0.2855113324657872,18.422114999999998,1.4462452,3690.7803647993896,2407.83452430519,5930.064745310289
124.99268683023114,-38.274477978518746,0.3272371637083759,0.4476244232890921,0.5434403019335879,0.5413357035537185,-14.092049102329176,0.7400156536188105,2.992628951350944,0.7513026817568326,19.801281,2.1779652,2375.6214363529803,1184.9786625837598,4725.87716470313
124.86846934699673,-38.29915336360865,0.1889404427722064,0.22769717777716245,0.09055120784771742,0.2845463617579545,-1.8888579039963664,0.4157734260406012,2.82518732525048,0.39236467517435264,19.233435,2.23909,3486.5511938026502,2111.9949160700303,5862.75763767015
124.93317134582995,-38.19815935681737,0.2330070584443449,0.2793297565398665,0.3069697029277487,0.33685111435741777,-6.149620517677215,0.5383010343960096,15.770558036572965,0.4895167221033244,19.449127,1.6696528999999998,2771.5691895749605,1589.3067667811802,5045.86727648058
124.84474973279087,-38.298621700861055,0.7834764442650938,0.9857109529029529,-2.183962389706678,1.217125144598974,-7.035298800470903,1.7152106712500181,3.0665482410590013,2.1344080990042587,20.773092000000002,1.3848038,3357.78518451771,1775.27397656371,5901.713178655179
124.86468656733902,-38.342009107773364,0.3638668098732772,0.4181788170369879,-0.17003085671601986,0.5193861386019544,-1.4098960263350455,0.7872321865320934,4.219416561757353,0.7117999144219067,20.003795999999998,1.8884487,3351.01423169533,1863.2327013106399,5827.123037139189
124.90159849111024,-38.242761835384776,0.4964009361729516,0.6629958539099423,-0.4909331078306535,0.7475529836089319,-2.008743401411736,1.1193686134780425,2.515432223007529,1.0621423638738805,20.488585999999998,1.4643936000000002,3245.3878905556203,1729.65989927156,5737.75756051222
124.95437099407188,-38.31941027237443,0.27409073308014553,0.3446950768641734,0.4855866275895774,0.4048895092897329,-2.620317872202809,0.6096988512273844,0.6305214886794048,0.6128067936897673,19.65965,1.99403,2362.19184761958,1273.24149654655,4658.7019258008795
124.96175213259218,-38.33302316642447,0.4815793501024874,0.6173375481892573,-2.029695319491496,0.7333101757848576,-4.158910177610203,1.092022322275917,2.498283022302647,1.1121669360927169,20.512878,1.6414928,4057.3049205606,2388.05893614453,6644.155237798361
124.9087136260422,-38.233735435745814,0.07840929228299351,0.09956883261336867,0.2872946168632487,0.11567477940894708,-3.001076230749346,0.17116486843091822,4.185315313896421,0.18262102517200465,17.830385,2.2091903999999998,3050.8675120132502,2223.24563000298,4546.97015862479
124.94122996259908,-38.26008782726982,0.5868414690742235,0.7121357786856524,-1.2955964445613015,0.9072329046156364,-2.7252826159631023,1.3520011572961943,4.246425206421675,1.324838208827858,20.646791,1.1027966,3414.12481446394,1848.5297867347897,5933.5659756901505
124.9388546932477,-38.29817070516385,0.2022397174683083,0.2569735749617549,0.8294840955898195,0.3012414905553675,-5.84819196746659,0.4539584887076046,8.398708046835656,0.4661947702146901,19.300175,2.1238117,1356.82971708645,864.173540784452,2779.5988833042998
124.9382522538781,-38.29853186984909,0.1919745618330493,0.24460618871944584,0.11893865450310262,0.2871188737855653,-2.470935350926003,0.42667892958031584,1.8468434401662184,0.4473502712930825,19.162794,1.7682933999999997,3385.26651317479,2044.26402826599,5729.3634378949
124.85132847733664,-38.29920720870357,0.09540451909902503,0.11340785156955395,0.5061332549683042,0.1412223569991112,-4.389926167317652,0.2090922615165849,5.028026093936635,0.20669076062263844,18.126009,1.8489685000000002,1946.9385295363602,1467.25716152513,2827.55212790211
124.84010694294984,-38.281929743172974,0.8114308073049277,1.1828889645816585,2.8823717862232496,1.512283106700736,5.420036682311177,1.6604614955999004,-6.005863037429763,2.409191850456786,20.673916000000002,1.8468418000000002,1975.77745893001,536.127962962123,4377.62358262614
124.82636475682726,-38.30692428249879,0.18352156919325496,0.2372474276153484,2.0331097934731037,0.28527600883477244,-0.5572758566710917,0.4052212365120526,3.3747374545173634,0.41478957089626617,18.705748,2.3858794999999997,501.077327712016,432.700627945868,594.761059625517
124.9781603117296,-38.30424806459572,0.2702209056574759,0.3225757683364066,0.5136184485110723,0.3801992345971537,-4.9577304978173915,0.6068342675551304,5.742321693213997,0.585333525917889,19.481867,1.8531131999999997,2261.4092970259303,1241.59659299432,4509.89874849261
124.94302680716541,-38.233041509801005,0.20477414780515088,0.2983698295228425,1.6531860402805134,0.3292677126649113,-4.426879174202325,0.4651895115493268,3.848058543018633,0.5015223166956092,19.071001000000003,1.7523060000000001,633.965171265272,503.855680687541,853.622178360175
124.95750655031877,-38.26590359225969,0.4403827841771726,0.5271187321904661,0.8076443655932962,0.6678493311684657,-1.7098338998360187,0.9571311602914484,10.537576412251614,0.90283244356771,20.249151,1.9113445,2153.01677772007,976.35884966885,4550.83239815107
124.94228103300064,-38.262664111044415,0.11938772707432885,0.15354828687240524,1.153425058156952,0.17543528562130672,-3.1402117648069305,0.2699000707484577,1.1575970082539586,0.28724593055381353,17.70733,,872.4078403079919,746.568975152409,1048.11353754831
124.9454050180079,-38.233572338522684,0.049943252486477976,0.06487099697881926,0.6256109314620233,0.07444365512702865,-1.820488971541689,0.1115875830789475,1.5891945906056186,0.11646714695644117,17.069088,1.4558678,1544.6394395118803,1377.1796877100599,1757.0854035192
124.81739522701928,-38.30770558110417,0.11390009939327055,0.1330754177396453,0.9113442392190912,0.1659245490557089,-7.032984651555494,0.2472672292758687,12.229416343238757,0.2327854154138857,18.353479999999998,1.7283058,1105.7062237637301,915.279083315093,1392.90992726379
124.9416415121147,-38.25638243666968,0.3897507383000356,0.4957664288273669,1.8337743885708992,0.6005832881444537,-4.330644344059936,0.8742551448587751,6.1561557756871785,0.8616919998973713,20.143976000000002,1.5269012,665.697346718385,386.419471465427,2254.34179473591
124.94830281371596,-38.32290017254011,0.4668358312612616,0.4729395164113005,1.7319025520967457,0.6207087189772664,-1.0191769612591708,1.0075818933159706,5.914220733423191,0.8479874298570398,20.0892,,742.1431349211749,417.628645249659,2675.9283972157
124.9036727935182,-38.27170755212988,0.8095892538811484,1.0509857697602747,1.0914462996096113,1.190080218702415,-4.085457272638884,2.1029460944018097,-5.157244930317429,2.9050685175603417,20.658863,1.3480682,2402.96550952469,990.446409939538,4837.66757337444
124.86393942049247,-38.30700380957222,0.1390107561278228,0.181279710447172,0.055022606555624215,0.2044758030795668,-2.614440191090784,0.30580382654384697,2.128263973908429,0.32934050535511544,18.679802,1.9055386000000003,4014.7494208553203,2593.17055682097,6384.226748595601
124.85228280529593,-38.3469047125774,0.9805612653432708,1.2754009164308742,0.2249931577277064,1.637892787768228,-4.371272846536208,1.9299855332267304,-4.141640344029142,2.9737957349092214,20.794022000000002,,2719.5441929692897,1205.22681669155,5239.57110529771
124.93485595211381,-38.27051388296458,0.021094444039740718,0.02732746005107598,0.3232752826693941,0.0326274782171773,-2.49082024728692,0.04512524332477639,3.9927366806180262,0.04566325683584506,14.781129,0.9454345999999999,2835.7661771661797,2588.30088140197,3133.70820484545
124.96951616464956,-38.30455953702011,0.24232392532056854,0.2949200944674342,0.4860880327738806,0.3535720936287627,-4.294840071975466,0.5015261705953517,5.6714934466521845,0.4883988310335514,19.351383,2.2053738,2299.9760839761498,1283.6411742216098,4551.6450604165
124.85855540625056,-38.282513632077844,0.6367621645225016,0.9176367321889564,1.0408209937547868,0.9718899715602874,-0.5895848545765086,1.3701282456371475,14.36082048494761,1.6876747072007587,20.674932000000002,1.9678478,2296.0244407458604,952.0617846011199,4715.54481493175
124.87579723099434,-38.24539579415504,0.11146119430164736,0.13137857145673493,0.2527975566850188,0.16405040617390956,-3.318023626885441,0.2538417106982922,3.5287905584384216,0.2340016725759896,18.275614,1.3690472,3185.00883584666,2128.09257987911,5182.351203890879
124.90978884629071,-38.30655419661842,0.10897068173720764,0.15019060071682966,0.7475746805410455,0.1620893370229933,-6.465820073960343,0.24731763167619425,7.571279131723208,0.2846503901065543,18.315716000000002,1.5859451,1348.9408466606699,1072.16402009468,1807.7000484201
124.85959930703905,-38.30672446470932,0.06363610094835044,0.07550126497205603,0.13595137330536672,0.09141693262949303,-2.754464018494277,0.14045125569191086,4.4494138578712406,0.1342654203814451,17.350662,1.5054951,4576.69074762775,3344.50209184692,6591.21336516134
124.94669907617279,-38.324904606892325,0.4491742731030314,0.5189718692506099,0.6098087464360814,0.6406112316580684,4.3511422650979386,0.9680149572599194,7.8465607270877475,0.9009312122181716,20.19714,1.7691631,2379.76144489614,1122.1394614756698,4800.7802969055
124.89966581619714,-38.27967716603243,1.0490396794001915,1.0005989138303084,1.0991880934308598,1.3697646854940675,-7.029867392342883,2.908601179534488,7.265724595137136,1.7885944058519851,20.825472,1.3719978000000002,2472.7751996667002,1025.64829182316,4919.174034563401
124.84079845797676,-38.31080681105574,0.1278594539506837,0.15236323389071466,-0.019365980402271086,0.18842219439640331,-2.9290230231110117,0.278102126914317,6.13800043269292,0.2708420875985611,18.363451,1.7547665000000001,4494.22694652536,2957.1702566997496,6961.4177618942795
124.87662528392444,-38.3235383177464,0.11878793173420556,0.14524512603661865,0.33071689665082843,0.17600397526858105,-5.71800178282956,0.2572607955232619,5.655352376107622,0.25383245253314834,18.470001,1.7568473999999998,2751.06338887041,1828.6332048933602,4616.9572662094
124.9008824000548,-38.32923418063356,0.6517799906367829,0.5984595952506321,0.7507122434157321,0.8196767909213704,-2.9069265871727072,1.4582630084486263,2.0142055312050804,0.9628274355616284,20.349522,,2385.66896904048,1055.01843099271,4825.89628044727
124.93736474901121,-38.23071453632793,0.09241125429675306,0.11764955695570276,0.011427337376182557,0.13500857206515116,-2.9316605888044838,0.2050211501147812,3.1653848249007788,0.22142129962765816,18.163214,1.7791595000000002,5003.25025023903,3461.5549510488204,7420.97174599071
124.94594732737244,-38.324344533556534,0.4116425299258085,0.4846959948771419,0.4989967252992668,0.5898093711213932,-10.233706756070703,0.8901580419259363,2.792532926633468,0.8565716757512488,20.117521,1.8639278000000001,2485.06408049085,1216.06184625572,4896.05854618494
124.88045443067163,-38.30342892875039,0.31461562017112843,0.3769223680448568,0.7703209822777035,0.4646563433392162,-5.665291600475691,0.6992185872758506,2.8346750699223806,0.6346950531903268,19.801329,2.0191097,1828.6837110126899,942.060015084795,4142.7298372001005
124.87584027872136,-38.299028087803066,0.042476803683116786,0.05050447432987605,0.3406992877210664,0.06096408598451061,-3.331236919938497,0.09448346329829882,2.8311750789811745,0.0907012181131264,16.420368,2.5459652000000004,2704.0472320017197,2298.74010113901,3270.34712753341
124.93286210810074,-38.308962446099855,0.10485647994732487,0.13614348100391496,-0.06240198866902804,0.15068499912462635,-2.0330886262721912,0.2265150224165533,3.1876010283860428,0.2891722861881392,18.147999,1.5926437,5221.8324579810105,3591.2456524778204,7717.040401653549
124.870999944109,-38.28705561145295,0.5877844753048299,0.6981932218231485,0.36011995244663736,0.9130732769029841,-0.6480877624757628,1.3139221838039947,5.50115736070792,1.2994988228222863,20.608620000000002,1.7486858,2678.27172738566,1247.53552251786,5150.15063472606
124.97493252826678,-38.264084516744475,0.6428706470365445,1.162571218376082,1.0739743104479544,1.2536287186135282,-3.615886262029328,1.3629084275389292,-1.1256745548463525,3.615565014698553,20.724125,2.2763615,2425.7275574610603,1006.0533176740599,4852.483744531371
124.93059254242833,-38.26803517030876,0.12959681793747058,0.15841337685977167,-0.047669865247014484,0.19056544422194568,-3.638188580801191,0.28221723666410803,2.6052772766599293,0.2911921434396211,18.6066,1.858427,4580.81321283756,3019.5301626357696,7062.39325144417
124.92630032473153,-38.326148093284715,0.7237894543975325,0.7805795438484303,0.40884241838830776,1.0064489177575162,-2.39492807038903,1.5417899049415396,0.914099318309618,1.6167172241192629,20.591286,1.1783008999999998,2652.87355023096,1211.80819477166,5128.966599337949
124.97997400934271,-38.306105239673855,0.08187195889872129,0.0949409304049869,0.13276595783309406,0.1118240976628337,-2.3139307774874647,0.17941209604320305,0.830126704200342,0.17517995419109053,17.639461999999998,1.8195362000000002,4347.983175934721,3079.7390807020597,6462.05226219055
124.97175767853874,-38.30886956548677,0.08601870701347156,0.11043714347017426,0.2750921368994668,0.12686890480263546,-3.3768321742702967,0.19106694887420086,4.096465569710964,0.2030816276586659,17.906284,1.7099838,3117.55403510015,2214.5565174020003,4784.43692722685
124.82132499180086,-38.311509116357605,0.5521793469999846,0.6643381348009298,0.10170258945656928,0.8548846237614348,-0.8721825813179117,1.210189500302574,1.7680908301970273,1.145227691715138,20.510118,2.1303023999999997,2842.88498935597,1384.0711951153698,5329.41301838633
124.93652328683433,-38.256774929810035,0.4725871919294213,0.6221344015060561,0.5554695177010577,0.7614666796094064,-3.443185182155206,1.075164095553361,3.6823070905433553,0.9834646382652404,20.457994,1.4954566999999999,2502.63704235608,1163.24830349389,4923.54127133166
124.90300783803836,-38.30896026042965,0.06323012062894072,0.07386369222766631,0.11078581852292496,0.08996088789267076,-3.1147511435118616,0.14055860680677715,3.2641243247326517,0.1346605251578752,17.265684,1.9744701,4886.66006707073,3576.35804791335,6981.3600348654
124.92414104181206,-38.306477218025776,0.1671801312466869,0.2425576384083004,-0.4180115172312549,0.26016562173453106,-2.1928333001268574,0.3727672754979283,3.4085297666170464,0.4049107075889894,18.95326,1.8014755,5008.84995847129,3273.3676035518397,7631.17695605728
124.92541585758222,-38.315115274865796,0.2587620574874969,0.35564611240424404,1.2579572076630812,0.3946988069481614,-5.461671939582331,0.5691875031141128,6.3302305233826655,0.5785016209123165,19.554413,2.3577022999999997,909.346474839984,578.415308270225,2021.82801551737
124.95907261866518,-38.22999659185653,0.07471365152103784,0.10126459604110633,0.16162053911322094,0.11519416837923292,-3.0201832038734566,0.16306793309457512,3.6999542193804866,0.1806923541778168,17.754105,1.3872299,4054.2211652199603,2874.4368813451197,6057.56310338083
